field_1,id,latitude,longitude,place_town,place_coun,kc_af1,kc_am1,kc_pm1,pc_af1,pc_am1,pc_pm1,po_af1,po_am1,po_pm1,tac_af1,tac_am1,tac_pm1
"3315","264983045",47.253905602400003,-122.467211079500004,Tacoma,Pierce,,,,,,,,,,31.790739059448246,16.650890350341797,29.554157257080082
"3316","264983224",47.254333896600002,-122.474997528000003,Tacoma,Pierce,,,,,,,,,,31.991186141967773,16.968852996826172,29.752107620239254
"3317","264983410",47.253869623000000,-122.470169551799998,Tacoma,Pierce,,,,,,,,,,31.759389877319336,16.723102569580078,29.359872817993164
"3318","264983569",47.252369999999999,-122.467095000000000,Tacoma,Pierce,,,,,,,,,,31.590036392211918,16.617059707641602,29.326837539672852
"3319","264983628",47.256350798200003,-122.469165491300004,Tacoma,Pierce,,,,,,,,,,31.710327148437500,16.884946823120117,31.062513351440430
"3320","264983713",47.256281940299999,-122.473591524300005,Tacoma,Pierce,,,,,,,,,,31.539882659912109,16.454664230346680,30.233392715454102
"3321","264983967",47.257860372800003,-122.475335654000006,Tacoma,Pierce,,,,,,,,,,30.658176422119141,16.120140075683594,29.366416931152344
"3322","264984006",47.257995614800002,-122.475200453900001,Tacoma,Pierce,,,,,,,,,,30.625026702880859,16.057229995727539,29.284057617187500
"3323","264984196",47.250864668799998,-122.468298878599995,Tacoma,Pierce,,,,,,,,,,31.855346679687500,16.920606613159180,29.661193847656246
"3324","264984382",47.256119825500001,-122.470088098100007,Tacoma,Pierce,,,,,,,,,,31.968294143676754,16.936269760131836,31.261333465576172
"3325","264985055",47.261696463900002,-122.474560178399997,Tacoma,Pierce,,,,,,,,,,31.280406951904297,15.854976654052734,29.016162872314453
"3326","264985073",47.258348151900002,-122.471613655799999,Tacoma,Pierce,,,,,,,,,,30.589756011962891,15.993196487426758,29.166669845581055
"3327","264986226",47.257854999999999,-122.472816666699998,Tacoma,Pierce,,,,,,,,,,30.604240417480469,16.059392929077148,29.385972976684570
"3328","264986417",47.258071666699998,-122.472755000000006,Tacoma,Pierce,,,,,,,,,,30.567127227783203,16.024423599243164,29.339756011962891
"3329","264986631",47.261699787399998,-122.473710822100003,Tacoma,Pierce,,,,,,,,,,31.160463333129883,15.783042907714844,28.916423797607418
"3330","265199719",47.262330664099999,-122.482681479799993,Tacoma,Pierce,,,,,,,,,,31.466695785522461,16.136606216430664,29.445734024047852
"3331","265199728",47.262021476999998,-122.484812547999994,Tacoma,Pierce,,,,,,,,,,31.365316390991211,16.110103607177734,29.683746337890625
"3332","265200148",47.262791488399998,-122.484897226200005,Tacoma,Pierce,,,,,,,,,,31.530269622802734,16.081390380859375,29.815500259399418
"3333","265200252",47.260750872700001,-122.480953379400006,Tacoma,Pierce,,,,,,,,,,31.634532928466797,16.623487472534180,29.917583465576172
"3334","265200263",47.261670759799998,-122.483884338999999,Tacoma,Pierce,,,,,,,,,,31.460836410522461,15.964209556579590,29.483333587646484
"3335","265200354",47.260766085299998,-122.481438685300006,Tacoma,Pierce,,,,,,,,,,31.623229980468754,16.626003265380859,29.859132766723633
"3336","265200426",47.263550134399999,-122.484913319499995,Tacoma,Pierce,,,,,,,,,,31.516872406005859,16.086147308349609,29.569334030151367
"3337","265200427",47.260664036000001,-122.480874930100001,Tacoma,Pierce,,,,,,,,,,31.681390762329102,16.628469467163086,30.043497085571289
"3338","265200543",47.260602215500001,-122.480956334699997,Tacoma,Pierce,,,,,,,,,,31.653299331665039,16.652519226074219,30.096813201904297
"3339","265200695",47.264102585700002,-122.483656536900000,Tacoma,Pierce,,,,,,,,,,31.543056488037109,15.838143348693848,29.215570449829102
"3340","265200760",47.260530425799999,-122.480901941799999,Tacoma,Pierce,,,,,,,,,,31.674419403076172,16.656393051147461,30.206760406494141
"3341","265200854",47.260512665500002,-122.480933349899999,Tacoma,Pierce,,,,,,,,,,31.674419403076172,16.656393051147461,30.206760406494141
"3342","265200855",47.260223223499999,-122.480821614600003,Tacoma,Pierce,,,,,,,,,,31.608406066894531,16.705133438110352,30.500677108764648
"3343","265200920",47.264393062300002,-122.483768563699996,Tacoma,Pierce,,,,,,,,,,31.696496963500977,15.864116668701172,29.218626022338867
"3344","265200955",47.260522020000003,-122.481109976799999,Tacoma,Pierce,,,,,,,,,,31.629619598388672,16.662803649902344,30.098449707031246
"3345","265200967",47.260356846000001,-122.480884411999995,Tacoma,Pierce,,,,,,,,,,31.641345977783203,16.678993225097656,30.379119873046875
"3346","265201074",47.260441926200002,-122.481226130099998,Tacoma,Pierce,,,,,,,,,,31.627832412719727,16.668537139892578,30.121513366699219
"3347","265201125",47.264303538299998,-122.483564477300007,Tacoma,Pierce,,,,,,,,,,31.641370773315430,15.795160293579102,29.203596115112305
"3348","265201185",47.260319581300003,-122.480873996499994,Tacoma,Pierce,,,,,,,,,,31.641345977783203,16.678993225097656,30.379119873046875
"3349","265201259",47.260152511900003,-122.481213417700005,Tacoma,Pierce,,,,,,,,,,31.600786209106445,16.716632843017578,30.349353790283203
"3350","265201303",47.260275319300000,-122.481235673300006,Tacoma,Pierce,,,,,,,,,,31.628147125244141,16.704820632934570,30.272430419921875
"3351","265201377",47.264421600900000,-122.483300389799993,Tacoma,Pierce,,,,,,,,,,31.567319869995117,15.753566741943359,29.264469146728516
"3352","265201408",47.259987702899998,-122.481185021499996,Tacoma,Pierce,,,,,,,,,,31.571685791015625,16.751920700073242,30.812379837036133
"3353","265201653",47.261859899999997,-122.477695400000002,Tacoma,Pierce,,,,,,,,,,31.273353576660156,16.253980636596680,29.736043930053711
"3354","265201815",47.259977348200003,-122.480749189999997,Tacoma,Pierce,,,,,,,,,,31.384555816650391,16.769430160522461,30.714229583740234
"3355","265201849",47.261748863400001,-122.479883004100003,Tacoma,Pierce,,,,,,,,,,31.275356292724609,16.530746459960938,29.491739273071289
"3356","265201852",47.259842560899997,-122.480488360600006,Tacoma,Pierce,,,,,,,,,,31.455419540405273,16.719606399536133,30.577503204345703
"3357","265202067",47.259877072400002,-122.479771603399996,Tacoma,Pierce,,,,,,,,,,31.722169876098633,16.515909194946289,30.332580566406246
"3358","265202109",47.259887326600001,-122.479715952800007,Tacoma,Pierce,,,,,,,,,,31.709779739379883,16.511770248413086,30.507566452026367
"3359","265202260",47.261100229900002,-122.478875415499999,Tacoma,Pierce,,,,,,,,,,31.189064025878906,16.433879852294922,29.939870834350582
"3360","265202356",47.259894804900000,-122.479722780299994,Tacoma,Pierce,,,,,,,,,,31.709779739379883,16.511770248413086,30.507566452026367
"3361","265202376",47.259930816999997,-122.479766358000006,Tacoma,Pierce,,,,,,,,,,31.745813369750977,16.598760604858398,30.310613632202148
"3362","265202385",47.264122684400000,-122.481620220200000,Tacoma,Pierce,,,,,,,,,,31.425033569335938,16.213710784912109,29.346666336059570
"3363","265202392",47.260502099999997,-122.478567699999999,Tacoma,Pierce,,,,,,,,,,31.152902603149418,16.298585891723633,29.843450546264648
"3364","265202501",47.259881485500003,-122.479662771500003,Tacoma,Pierce,,,,,,,,,,31.709779739379883,16.511770248413086,30.507566452026367
"3365","265202508",47.260455074799999,-122.478555813499995,Tacoma,Pierce,,,,,,,,,,31.152902603149418,16.298585891723633,29.843450546264648
"3366","265202549",47.259768158000000,-122.479693993300003,Tacoma,Pierce,,,,,,,,,,31.659389495849609,16.447732925415039,30.490756988525391
"3367","265202660",47.259831241400001,-122.479699630200003,Tacoma,Pierce,,,,,,,,,,31.709779739379883,16.511770248413086,30.507566452026367
"3368","265202670",47.263983730299998,-122.481646807999994,Tacoma,Pierce,,,,,,,,,,31.400419235229492,16.251359939575195,29.304435729980469
"3369","265202678",47.259736817499999,-122.479666142599996,Tacoma,Pierce,,,,,,,,,,31.625083923339844,16.408016204833984,30.460805892944336
"3370","265202838",47.260136199999998,-122.474246600000001,Tacoma,Pierce,,,,,,,,,,30.967699050903320,15.831176757812500,28.910945892333984
"3371","265202870",47.259762160699999,-122.479641339699995,Tacoma,Pierce,,,,,,,,,,31.659389495849609,16.447732925415039,30.490756988525391
"3372","265203094",47.259265556999999,-122.479366259800003,Tacoma,Pierce,,,,,,,,,,31.431810379028320,16.233369827270508,30.284019470214844
"3373","265203107",47.259246756400003,-122.479591229500002,Tacoma,Pierce,,,,,,,,,,31.466579437255859,16.244626998901367,30.302507400512695
"3374","265203190",47.260243506400002,-122.478762658299999,Tacoma,Pierce,,,,,,,,,,31.204162597656246,16.341066360473633,29.939939498901367
"3375","265203291",47.259281574200003,-122.479722843600001,Tacoma,Pierce,,,,,,,,,,31.490257263183594,16.267147064208984,30.280912399291992
"3376","265203369",47.258913341700001,-122.479421672800001,Tacoma,Pierce,,,,,,,,,,31.375839233398438,16.203163146972656,30.154573440551754
"3377","265203512",47.258535577000004,-122.479526018800001,Tacoma,Pierce,,,,,,,,,,31.337770462036133,16.214080810546875,29.986646652221680
"3378","265203557",47.258431105299998,-122.479488251399999,Tacoma,Pierce,,,,,,,,,,31.340217590332031,16.256664276123047,29.992639541625977
"3379","265203640",47.258378569300000,-122.479382035599997,Tacoma,Pierce,,,,,,,,,,31.346782684326172,16.254093170166016,29.990510940551754
"3380","265203693",47.258256516199999,-122.479541209199994,Tacoma,Pierce,,,,,,,,,,31.359939575195312,16.256216049194336,29.982704162597656
"3381","265203803",47.258220485700001,-122.479504342900000,Tacoma,Pierce,,,,,,,,,,31.359939575195312,16.256216049194336,29.982704162597656
"3382","265203811",47.258153755899997,-122.479581202999995,Tacoma,Pierce,,,,,,,,,,31.352109909057617,16.262372970581055,30.002635955810547
"3383","265203978",47.258113780099997,-122.479557529700003,Tacoma,Pierce,,,,,,,,,,31.352447509765625,16.258079528808594,29.999942779541016
"3384","265203980",47.258051346599999,-122.479606052700007,Tacoma,Pierce,,,,,,,,,,31.352447509765625,16.258079528808594,29.999942779541016
"3385","265204566",47.257860902099999,-122.482140543499995,Tacoma,Pierce,,,,,,,,,,31.356290817260746,16.233137130737305,30.007249832153320
"3386","265204627",47.257854840800000,-122.482150308900003,Tacoma,Pierce,,,,,,,,,,31.349269866943359,16.212429046630859,30.009292602539062
"3387","265205452",47.262191092599998,-122.478897040800007,Tacoma,Pierce,,,,,,,,,,31.213525772094727,16.448253631591797,29.925640106201172
"3388","266007644",47.310744612800001,-122.533589847499996,Tacoma,Pierce,,,,,,,,,,26.274629592895508,15.540526390075684,25.417507171630859
"3389","266007937",47.310619591100000,-122.533886546600002,Tacoma,Pierce,,,,,,,,,,26.319816589355469,15.534663200378418,25.475122451782227
"3390","266008277",47.311009818400002,-122.534378970600002,Tacoma,Pierce,,,,,,,,,,26.311149597167969,15.543413162231445,25.404684066772461
"3391","266010725",47.311797325699999,-122.535242519999997,Tacoma,Pierce,,,,,,,,,,26.198337554931641,15.536996841430664,25.263442993164062
"3392","266012303",47.310873235800003,-122.533847541100002,Tacoma,Pierce,,,,,,,,,,26.277030944824219,15.552713394165041,25.400022506713867
"3393","266012603",47.312049388399998,-122.535956247200005,Tacoma,Pierce,,,,,,,,,,26.195289611816406,15.581273078918459,25.293226242065430
"3394","266013746",47.312319812200002,-122.536389585300000,Tacoma,Pierce,,,,,,,,,,26.190296173095703,15.596703529357910,25.149879455566406
"3395","266015178",47.312001517100001,-122.536309227199993,Tacoma,Pierce,,,,,,,,,,26.203369140625000,15.587463378906250,25.294126510620117
"3396","266015325",47.311883630799997,-122.535926644300005,Tacoma,Pierce,,,,,,,,,,26.242010116577148,15.564749717712402,25.319046020507812
"3397","266015337",47.312919747300000,-122.537928530700000,Tacoma,Pierce,,,,,,,,,,26.119356155395508,15.659976959228516,25.482303619384766
"3398","266017107",47.312950652900000,-122.538425608699995,Tacoma,Pierce,,,,,,,,,,25.952419281005859,15.769046783447266,25.402320861816406
"3399","266017449",47.312585317999996,-122.538163849499995,Tacoma,Pierce,,,,,,,,,,26.131736755371094,15.631790161132812,25.451736450195312
"3400","266018659",47.313368009300000,-122.539115572399993,Tacoma,Pierce,,,,,,,,,,25.791490554809570,15.802069664001465,25.299596786499023
"3401","266019060",47.313219441100003,-122.538500763299993,Tacoma,Pierce,,,,,,,,,,25.849353790283203,15.794679641723633,25.313253402709961
"3402","266019156",47.313248027999997,-122.539119787399997,Tacoma,Pierce,,,,,,,,,,25.793790817260746,15.749250411987305,25.251260757446289
"3403","266019448",47.313122065300000,-122.539060078199995,Tacoma,Pierce,,,,,,,,,,25.787990570068359,15.741043090820312,25.255159378051754
"3404","266020004",47.313177000899998,-122.538847839900001,Tacoma,Pierce,,,,,,,,,,25.812210083007812,15.800586700439453,25.300306320190430
"3405","266020172",47.313345010100001,-122.539274916899998,Tacoma,Pierce,,,,,,,,,,25.792690277099609,15.741909980773926,25.256193161010746
"3406","266030786",47.313556115099999,-122.539243027300003,Tacoma,Pierce,,,,,,,,,,25.787080764770508,15.810059547424316,25.284936904907227
"3407","266030914",47.312823283000000,-122.537897612600005,Tacoma,Pierce,,,,,,,,,,26.145742416381836,15.643553733825684,25.459735870361328
"3408","266034536",47.313057732399997,-122.539068175899999,Tacoma,Pierce,,,,,,,,,,25.787990570068359,15.747013092041016,25.202577590942383
"3409","266049975",49.209317400000003,-123.153476600000005,,Greater Vancouver,,,,,,,,,,,,
"3410","266836276",47.444994344599998,-122.444422368399998,,King,,,,,,,,,,,,
"3411","267086116",47.313366608300001,-122.539457058200000,Tacoma,Pierce,,,,,,,,,,25.787580490112305,15.744959831237791,25.228742599487305
"3412","267086556",47.313651494699997,-122.539385841699996,Tacoma,Pierce,,,,,,,,,,25.793979644775391,15.799889564514160,25.325679779052734
"3413","267086646",47.313386137000002,-122.539407601500002,Tacoma,Pierce,,,,,,,,,,25.793289184570312,15.756270408630373,25.242513656616211
"3414","267087166",47.313801083100003,-122.539922854899999,Tacoma,Pierce,,,,,,,,,,25.768062591552734,15.750960350036623,25.176156997680664
"3415","267088620",47.313780406299998,-122.539868642100004,Tacoma,Pierce,,,,,,,,,,25.768062591552734,15.750960350036623,25.176156997680664
"3416","267089237",47.314298435700003,-122.540679895300002,Tacoma,Pierce,,,,,,,,,,25.740352630615234,15.896303176879883,25.189867019653320
"3417","267089350",47.314096382599999,-122.540542570599996,Tacoma,Pierce,,,,,,,,,,25.746370315551754,15.888163566589355,25.195793151855469
"3418","267089914",47.314107025799998,-122.540481955299995,Tacoma,Pierce,,,,,,,,,,25.746370315551754,15.888163566589355,25.195793151855469
"3419","267090382",47.313531813700003,-122.540439345799996,Tacoma,Pierce,,,,,,,,,,25.754993438720703,15.924336433410645,25.166812896728516
"3420","267090825",47.314093438299999,-122.540191904200000,Tacoma,Pierce,,,,,,,,,,25.755666732788082,15.778633117675781,25.187463760375977
"3421","267090899",47.313981352100001,-122.540924218900003,Tacoma,Pierce,,,,,,,,,,25.751296997070312,15.917373657226562,25.178213119506836
"3422","267091770",47.314241162499997,-122.540751213600004,Tacoma,Pierce,,,,,,,,,,25.738555908203125,15.907116889953613,25.181329727172852
"3423","267091952",47.314544195800003,-122.541642825099999,Tacoma,Pierce,,,,,,,,,,25.744010925292969,16.078063964843750,25.263914108276367
"3424","267092704",47.314836169499998,-122.542241359900004,Tacoma,Pierce,,,,,,,,,,25.721029281616211,16.085430145263672,25.314105987548828
"3425","267092807",47.314621412400001,-122.541473282900000,Tacoma,Pierce,,,,,,,,,,25.745130538940430,16.056659698486328,25.264713287353516
"3426","267094525",47.314492168400001,-122.541650860700003,Tacoma,Pierce,,,,,,,,,,25.736839294433594,16.084775924682617,25.258113861083984
"3427","267094861",47.315109681499997,-122.542531603599997,Tacoma,Pierce,,,,,,,,,,25.718982696533203,16.259702682495117,25.327310562133789
"3428","267099608",47.314915939700001,-122.542173997999996,Tacoma,Pierce,,,,,,,,,,25.719102859497070,16.089847564697266,25.286149978637695
"3429","267103943",47.315053230700002,-122.542262453000006,Tacoma,Pierce,,,,,,,,,,25.719503402709961,16.124835968017578,25.315010070800781
"3430","267104456",47.315174222000003,-122.542580458100005,Tacoma,Pierce,,,,,,,,,,25.719182968139648,16.263477325439453,25.352163314819336
"3431","267108635",47.305426759100001,-122.516426456700003,Tacoma,Pierce,,,,,,,,,,27.161500930786133,15.766423225402832,25.531602859497070
"3432","267109626",47.305476856699997,-122.516435162199997,Tacoma,Pierce,,,,,,,,,,27.243053436279297,15.899056434631348,25.298196792602539
"3433","267109703",47.305303234800000,-122.516466776700000,Tacoma,Pierce,,,,,,,,,,27.024045944213867,15.646630287170410,25.514507293701172
"3434","267130687",47.305332883799998,-122.516384837900006,Tacoma,Pierce,,,,,,,,,,27.024045944213867,15.646630287170410,25.514507293701172
"3435","267239325",47.314530543600000,-122.541580619900003,Tacoma,Pierce,,,,,,,,,,25.736839294433594,16.084775924682617,25.258113861083984
"3436","267239332",47.314918863300001,-122.542362941700006,Tacoma,Pierce,,,,,,,,,,25.718883514404297,16.147909164428711,25.306360244750977
"3437","268276472",45.515717764100003,-122.676845475899995,Portland,Multnomah,,,,,,,31.546176910400391,17.284154891967773,27.330381393432617,,,
"3438","268277293",45.514334737100000,-122.677354791699997,Portland,Multnomah,,,,,,,31.519565582275391,17.442148208618164,27.325542449951172,,,
"3439","269502880",47.309469295299998,-122.533520400200004,Tacoma,Pierce,,,,,,,,,,26.444124221801754,15.541256904602051,25.788507461547852
"3440","269503005",47.309727676500003,-122.533729222100007,Tacoma,Pierce,,,,,,,,,,26.375164031982418,15.542240142822266,25.765880584716797
"3441","269503404",47.310046234200001,-122.533609624500002,Tacoma,Pierce,,,,,,,,,,26.354192733764648,15.531153678894041,25.672727584838867
"3442","269503511",47.309767207199997,-122.533616003999995,Tacoma,Pierce,,,,,,,,,,26.373403549194336,15.535173416137695,25.745710372924805
"3443","269503829",47.309753948199997,-122.533651540299999,Tacoma,Pierce,,,,,,,,,,26.373403549194336,15.538973808288574,25.742063522338867
"3444","269503978",47.309830692200002,-122.533617787300003,Tacoma,Pierce,,,,,,,,,,26.372953414916992,15.534433364868164,25.711214065551754
"3445","269506002",47.309781227899997,-122.533693404900006,Tacoma,Pierce,,,,,,,,,,26.373403549194336,15.538973808288574,25.742063522338867
"3446","269508094",47.310468906300002,-122.535750824800004,Tacoma,Pierce,,,,,,,,,,26.258056640625000,15.582416534423828,25.288253784179688
"3447","269508996",47.309882033699999,-122.536578135300005,Tacoma,Pierce,,,,,,,,,,26.251523971557617,15.910447120666504,25.546257019042969
"3448","269509533",47.309941263200002,-122.536635955999998,Tacoma,Pierce,,,,,,,,,,26.251523971557617,15.898556709289551,25.544477462768555
"3449","269510183",47.309478048800003,-122.536778781699994,Tacoma,Pierce,,,,,,,,,,26.238563537597656,16.009912490844727,25.528860092163082
"3450","269511307",47.309417405100000,-122.536589168000006,Tacoma,Pierce,,,,,,,,,,26.251876831054688,16.001399993896484,25.552347183227539
"3451","269512057",47.309470206500002,-122.536776139500006,Tacoma,Pierce,,,,,,,,,,26.239536285400391,16.039909362792969,25.511259078979492
"3452","269512639",47.309388211900000,-122.537104700599997,Tacoma,Pierce,,,,,,,,,,26.216917037963867,16.016000747680664,25.369640350341797
"3453","269512868",47.309546875999999,-122.536435836300001,Tacoma,Pierce,,,,,,,,,,26.254877090454102,15.999382972717285,25.524440765380859
"3454","269513185",47.309236610299997,-122.537067223099996,Tacoma,Pierce,,,,,,,,,,26.208650588989254,16.035100936889648,25.395769119262695
"3455","269514162",47.308950926900003,-122.536534933200002,Tacoma,Pierce,,,,,,,,,,26.243743896484375,16.068817138671875,25.541120529174805
"3456","269514264",47.309201826799999,-122.536791524300000,Tacoma,Pierce,,,,,,,,,,26.230026245117188,16.083597183227539,25.475387573242188
"3457","269515290",47.309271465400002,-122.536887123699998,Tacoma,Pierce,,,,,,,,,,26.226972579956055,16.062473297119141,25.437187194824219
"3458","269515345",47.308851676200000,-122.536732756600003,Tacoma,Pierce,,,,,,,,,,26.225999832153320,15.990123748779297,25.469339370727539
"3459","269515351",47.309058696400001,-122.536614427999993,Tacoma,Pierce,,,,,,,,,,26.235055923461918,16.080734252929688,25.484867095947266
"3460","269515407",47.308707320499998,-122.536321698400002,Tacoma,Pierce,,,,,,,,,,26.239883422851562,16.110973358154297,25.569572448730469
"3461","269519010",47.309362241800002,-122.536722890700005,Tacoma,Pierce,,,,,,,,,,26.234636306762695,16.037897109985352,25.495292663574219
"3462","269520172",47.308581407799998,-122.536287502899995,Tacoma,Pierce,,,,,,,,,,26.268823623657227,16.093597412109375,25.565830230712891
"3463","269521638",47.308638604700000,-122.536353661999996,Tacoma,Pierce,,,,,,,,,,26.237524032592773,16.082160949707031,25.534862518310547
"3464","269524364",47.309091164500003,-122.537184708400005,Tacoma,Pierce,,,,,,,,,,26.163820266723633,15.976340293884277,25.354166030883789
"3465","269532828",47.309721373199999,-122.536610300899994,Tacoma,Pierce,,,,,,,,,,26.252256393432617,15.965946197509766,25.530693054199219
"3466","269532859",47.309451539000001,-122.536500960799998,Tacoma,Pierce,,,,,,,,,,26.253175735473633,16.000263214111328,25.516740798950195
"3467","269810702",47.308683870400003,-122.536638651600001,Tacoma,Pierce,,,,,,,,,,26.224292755126953,15.991333007812500,25.478933334350582
"3468","271275823",47.309347314900002,-122.533943548099998,Tacoma,Pierce,,,,,,,,,,26.399000167846680,15.552026748657227,25.809019088745117
"3469","271276456",47.309353096700001,-122.534186535399996,Tacoma,Pierce,,,,,,,,,,26.367410659790039,15.543896675109863,25.802963256835938
"3470","271276860",47.309492890400001,-122.533693189000005,Tacoma,Pierce,,,,,,,,,,26.444164276123047,15.539977073669434,25.792953491210938
"3471","271280151",47.309541095400000,-122.534016759899998,Tacoma,Pierce,,,,,,,,,,26.370170593261719,15.551676750183105,25.777950286865234
"3472","271281194",47.309491209800001,-122.534035194099999,Tacoma,Pierce,,,,,,,,,,26.370170593261719,15.551676750183105,25.777950286865234
"3473","271282365",47.308229577699997,-122.534702267499995,Tacoma,Pierce,,,,,,,,,,26.355993270874023,15.699846267700195,25.769500732421875
"3474","271282812",47.309284773100003,-122.534190285799994,Tacoma,Pierce,,,,,,,,,,26.368169784545898,15.543040275573730,25.823989868164062
"3475","271282862",47.307992023499999,-122.535364702999999,Tacoma,Pierce,,,,,,,,,,26.298776626586918,15.943993568420410,25.792406082153320
"3476","271282962",47.309372083100001,-122.533928446299996,Tacoma,Pierce,,,,,,,,,,26.399000167846680,15.552026748657227,25.809019088745117
"3477","271283391",47.309537054099998,-122.534065379300003,Tacoma,Pierce,,,,,,,,,,26.367410659790039,15.553536415100098,25.791580200195312
"3478","271283737",47.307970366100001,-122.534849908799998,Tacoma,Pierce,,,,,,,,,,26.306484222412109,15.886119842529297,25.756179809570312
"3479","271284003",47.307982886200001,-122.535011031200000,Tacoma,Pierce,,,,,,,,,,26.301937103271484,15.916786193847656,25.772596359252930
"3480","271284584",47.308154204899999,-122.535173422800000,Tacoma,Pierce,,,,,,,,,,26.301816940307617,15.919962882995605,25.779306411743164
"3481","271284972",47.307810994500002,-122.535348767200006,Tacoma,Pierce,,,,,,,,,,26.295335769653320,15.956767082214355,25.738340377807617
"3482","271285799",47.308029580499998,-122.534776378600000,Tacoma,Pierce,,,,,,,,,,26.319955825805664,15.778313636779785,25.752033233642582
"3483","271286711",47.309393899400000,-122.534123277299997,Tacoma,Pierce,,,,,,,,,,26.367410659790039,15.548796653747559,25.784246444702148
"3484","271287345",47.307909195500002,-122.535163252800004,Tacoma,Pierce,,,,,,,,,,26.300077438354492,15.946682929992676,25.825206756591797
"3485","271288213",47.307816743499998,-122.535560866099999,Tacoma,Pierce,,,,,,,,,,26.270786285400391,15.987199783325195,25.618217468261719
"3486","271288301",47.307931176700002,-122.535159856400000,Tacoma,Pierce,,,,,,,,,,26.300077438354492,15.946682929992676,25.825206756591797
"3487","271288792",47.307910909900002,-122.535202977599994,Tacoma,Pierce,,,,,,,,,,26.300077438354492,15.946682929992676,25.825206756591797
"3488","271289125",47.307911421000000,-122.535191875099997,Tacoma,Pierce,,,,,,,,,,26.300077438354492,15.946682929992676,25.825206756591797
"3489","271289132",47.307713209699997,-122.535436786500000,Tacoma,Pierce,,,,,,,,,,26.275896072387695,15.981153488159180,25.705583572387695
"3490","271289368",47.307676391999998,-122.535164783900001,Tacoma,Pierce,,,,,,,,,,26.303916931152344,15.942357063293459,25.730155944824219
"3491","271289877",47.307931458299997,-122.535396664800004,Tacoma,Pierce,,,,,,,,,,26.280496597290039,15.964799880981445,25.775962829589844
"3492","271289947",47.307632876699998,-122.535442713400002,Tacoma,Pierce,,,,,,,,,,26.272586822509766,15.986470222473145,25.681056976318359
"3493","271290420",47.307868540299999,-122.535661941000001,Tacoma,Pierce,,,,,,,,,,26.257165908813477,15.980953216552734,25.536180496215820
"3494","271291093",47.307766336900002,-122.535043712700002,Tacoma,Pierce,,,,,,,,,,26.302976608276367,15.936229705810547,25.754957199096680
"3495","271291686",47.307875738600004,-122.535670483299995,Tacoma,Pierce,,,,,,,,,,26.257165908813477,15.980953216552734,25.536180496215820
"3496","271291869",47.307662818099999,-122.535176853400003,Tacoma,Pierce,,,,,,,,,,26.305276870727539,15.947870254516602,25.718486785888672
"3497","271292115",47.307633264600000,-122.535146275200006,Tacoma,Pierce,,,,,,,,,,26.305276870727539,15.947870254516602,25.718486785888672
"3498","271292282",47.307617196300001,-122.535262426299994,Tacoma,Pierce,,,,,,,,,,26.277776718139648,15.968462944030762,25.705455780029297
"3499","271292696",47.307700699000002,-122.535829412100000,Tacoma,Pierce,,,,,,,,,,26.242456436157227,15.965299606323242,25.523630142211918
"3500","271292881",47.307725628500002,-122.535538717899996,Tacoma,Pierce,,,,,,,,,,26.256307601928711,15.969793319702148,25.594285964965820
"3501","271293430",47.307508968400001,-122.535275863600006,Tacoma,Pierce,,,,,,,,,,26.278686523437500,15.980603218078613,25.704109191894531
"3502","271293440",47.307621770499999,-122.535369921699996,Tacoma,Pierce,,,,,,,,,,26.277776718139648,15.968462944030762,25.705455780029297
"3503","271294879",47.307732059999999,-122.535768876399999,Tacoma,Pierce,,,,,,,,,,26.253437042236328,15.938179969787598,25.521043777465820
"3504","271294971",47.307425453999997,-122.534946850500006,Tacoma,Pierce,,,,,,,,,,26.266515731811523,15.932073593139648,25.513732910156246
"3505","271312893",47.307709453299999,-122.535342973100001,Tacoma,Pierce,,,,,,,,,,26.289379119873047,15.960742950439453,25.728013992309570
"3506","271312988",47.307667862099997,-122.535721054800007,Tacoma,Pierce,,,,,,,,,,26.249536514282227,15.950097084045410,25.548343658447266
"3507","271313147",47.307635945100003,-122.535731313599996,Tacoma,Pierce,,,,,,,,,,26.249536514282227,15.950097084045410,25.548343658447266
"3508","271313308",47.307404926799997,-122.535070600899999,Tacoma,Pierce,,,,,,,,,,26.271957397460938,15.939573287963867,25.549654006958008
"3509","271317314",47.307613409399998,-122.535566114999995,Tacoma,Pierce,,,,,,,,,,26.264106750488281,15.974180221557617,25.547906875610352
"3510","271317424",47.307542790299998,-122.535363508100005,Tacoma,Pierce,,,,,,,,,,26.278686523437500,15.980603218078613,25.704109191894531
"3511","271322153",47.307783878599999,-122.535662071100006,Tacoma,Pierce,,,,,,,,,,26.257993698120117,15.970279693603516,25.502309799194336
"3512","271322267",47.307624587600003,-122.535821259399995,Tacoma,Pierce,,,,,,,,,,26.212999343872070,15.960176467895508,25.543979644775391
"3513","271330465",47.307327152399999,-122.535254836299998,Tacoma,Pierce,,,,,,,,,,26.268329620361328,15.948313713073730,25.531192779541016
"3514","271346340",47.307476173700003,-122.535284566900003,Tacoma,Pierce,,,,,,,,,,26.270740509033203,15.979350090026855,25.582399368286133
"3515","272512571",47.311608811600003,-122.536420689200000,Tacoma,Pierce,,,,,,,,,,26.190280914306641,15.585276603698730,25.146280288696289
"3516","272513249",47.311883250599998,-122.536996710400004,Tacoma,Pierce,,,,,,,,,,26.189197540283203,15.607053756713867,25.241260528564453
