"","field_1","id","latitude.x","longitude.x","place_town_name.x","place_county_name.x","kc_af1","kc_am1","kc_pm1","pc_af1","pc_am1","pc_pm1","po_af1","po_am1","po_pm1","tac_af1","tac_am1","tac_pm1","uuid","observed_on_string","observed_on","time_observed_at","time_zone","user_id","user_login","user_name","created_at","updated_at","quality_grade","license","url","image_url","sound_url","tag_list","description","num_identification_agreements","num_identification_disagreements","captive_cultivated","oauth_application_id","place_guess","latitude.y","longitude.y","positional_accuracy","private_place_guess","private_latitude","private_longitude","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","place_town_name.y","place_county_name.y","place_state_name","place_country_name","place_admin1_name","place_admin2_name","species_guess","scientific_name","common_name","iconic_taxon_name","taxon_id","field.tree.health.condition","field.tree.canopy.symptoms","field.dieback.percent","field.percent.canopy.affected....","field.number.of.additional.unhealthy.trees..of.same.species..in.area..within.sight.","field.other.factors...are.there.signs.or.symptoms.of.insect..diseases..or.other.damage.","field.optional...what..other.factors..were.observed.","field.optional...tree.size","field.optional...access.to.water","field.optional...estimated.time.spent.to.make.this.observation....of.minutes.","field.tree.number..from.google.map..if.applicable","field.tree.number..from.arboreta.or.other.dataset..if.applicable","field.optional...signs.of.sap.sucker.feeding.","field.notes","field.are.baby.redcedar.trees.present.within.sight.","field.brief.tree.health.description","field.critical.root.zone..within.canopy.drip.line....damage.or.concerns","field.did.the.tree.have.any.bark.discoloration..eg..browning.","field.evidence.of.wood.borers.or.bark.beetles.","field.foliage...deformation","field.foliage...insect.feeding","field.foliage.health.comments","field.leaf.production.or.drop.timing","field.location.name...community.spaces","field.location.type...community.spaces","field.most.prevalent.understory.species","field.other.abnormalities.comments","field.plant.health.condition","field.plant.number..from.tag.or.map.","field.powdery.mildew...percent.coverage","field.powdery.mildew.","field.root.collar...signs.of.disease","field.root.collar.health.comments","field.sample.submitted.to.laboratory.","field.signs.of.sooty.bark.disease.","field.suspected.phytophthora.infection.","field.tree.canopy.symptoms...birch","field.tree.canopy.symptoms...maple","field.tree.canopy.symptoms...wrc...simplified","field.tree.condition","field.tree.diameter","field.tree.diameter..inches.","field.tree.equity.score","field.tree.health.issue","field.tree.height.total..ft.","field.tree.number","field.urban.tree.health.condition","field.woody.tissue....structural.damage","field.woody.tissue...insect.activity","field.woody.tissue...signs.of.disease","field.woody.tissue...symptoms","field.woody.tissues.health.comments","tac.am.c","tac.af.c","tac.pm.c","tac.am.f","tac.af.f","tac.pm.f","mean.temp.daily.f","dist.from.mean.daily.f","mean.temp.daily.c","dist.from.mean.daily.c","Area","dist.from.mean.am.c","dist.from.mean.am.f","dist.from.mean.af.c","dist.from.mean.af.f","dist.from.mean.pm.c","dist.from.mean.pm.f","pc.am.f","pc.af.f","pc.pm.f","pc.am.c","pc.af.c","pc.pm.c","kc.am.f","kc.af.f","kc.pm.f","kc.am.c","kc.af.c","kc.pm.c","pl.am.c","pl.af.c","pl.pm.c","pl.am.f","pl.af.f","pl.pm.f","Percent.Dieback.Modified","user.estimated.dieback","tree.size.simplified","binary.tree.canopy.symptoms","ordinal.tree.canopy.symptoms","reclassified.tree.canopy.symptoms","top.dieback","thinning","dead","field.dieback.prop"
"2659",2484,190462888,45.4783783333,-122.688545,"Portland","Multnomah",NA,NA,NA,NA,NA,NA,29.4694557189941,15.4654493331909,27.0515918731689,NA,NA,NA,"cfcf90a6-b92e-4042-86fa-8132a8443670","2023-11-08 11:59:51-08:00","2023-11-08","2023-11-08 19:59:51 UTC","Pacific Time (US & Canada)",5366035,"watergalcjs","","2023-11-09 03:32:38 UTC","2023-11-12 01:20:52 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/190462888","https://inaturalist-open-data.s3.amazonaws.com/photos/333891973/medium.jpg",NA,"","",2,0,"false",3,"Ida B. Wells High School, Portland, OR, US",45.4783783333,-122.688545,7,"",NA,NA,7,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","1","No","No selection","No selection","Tree does not typically have access to water in summer","5","PWRC75","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.1918981552123,-0.381291523853179,23.995498975118,-0.211828624362873,"Portland",-0.150008487560564,-0.270015277609019,0.290022333052132,0.522040199493844,-0.775499718580196,-1.39589949344436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4654493331909,29.4694557189941,27.0515918731689,59.8378087997436,85.0450202941894,80.692865371704,0,"No","No Selection","Healthy","Healthy","Healthy","No","No","No",0
"2660",2485,190462995,45.4782866667,-122.6882783333,"Portland","Multnomah",NA,NA,NA,NA,NA,NA,29.5244216918945,15.4700059890747,27.0545101165771,NA,NA,NA,"08f6df2d-963a-4a23-8d19-4713c5106f7e","2023-11-08 12:00:30-08:00","2023-11-08","2023-11-08 20:00:30 UTC","Pacific Time (US & Canada)",5366035,"watergalcjs","","2023-11-09 03:34:39 UTC","2023-11-12 01:20:42 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/190462995","https://inaturalist-open-data.s3.amazonaws.com/photos/333892183/medium.jpg",NA,"","",1,0,"false",3,"SW Burlingame Ave, Portland, OR, US",45.4782866667,-122.6882783333,4,"",NA,NA,4,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","1","No","No selection","No selection","Tree does not typically have access to water in summer","5","PWRC72","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.2293626785278,-0.343827000537743,24.0163125991821,-0.191015000298741,"Portland",-0.145451831676764,-0.261813297018179,0.34498830595253,0.620978950714559,-0.772581475171997,-1.3906466553096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4700059890747,29.5244216918945,27.0545101165771,59.8460107803345,85.1439590454101,80.6981182098388,0,"No","No Selection","Healthy","Healthy","Healthy","No","No","No",0
"2661",2487,190531459,45.4770783333,-122.687195,"Portland","Multnomah",NA,NA,NA,NA,NA,NA,29.7813549041748,15.2992677688599,27.0580387115479,NA,NA,NA,"2cb80c80-d213-43c3-8646-891b43ddc44d","2023-11-09 11:40:10-08:00","2023-11-09","2023-11-09 19:40:10 UTC","Pacific Time (US & Canada)",5366035,"watergalcjs","","2023-11-09 23:21:31 UTC","2023-11-12 01:18:50 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/190531459","https://inaturalist-open-data.s3.amazonaws.com/photos/334034316/medium.jpg",NA,"","",1,0,"false",3,"SW Burlingame Pl, Portland, OR, US",45.4770783333,-122.687195,5,"",NA,NA,5,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","No","No selection","No selection","Tree may have occassional access to water in summer (watered by someone)","5","PWRC74","","","Tree is very close to street and driveway but surrounded by other landscaping so likely receives water in the summer","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.2831968307496,-0.289992848315961,24.0462204615275,-0.161107137953305,"Portland",-0.316190051891564,-0.569142093404814,0.601921518232832,1.0834587328191,-0.769052880201194,-1.38429518436216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2992677688599,29.7813549041748,27.0580387115479,59.5386819839478,85.6064388275146,80.7044696807862,0,"No","No Selection","Healthy","Healthy","Healthy","No","No","No",0
"2662",2489,191027609,45.4723057342,-122.6784873964,"Portland","Multnomah",NA,NA,NA,NA,NA,NA,29.7797985076904,15.1875782012939,27.2775001525879,NA,NA,NA,"1b188ff3-2750-4dec-b646-b5cb4e0b165b","2023-11-14 12:05:09-08:00","2023-11-14","2023-11-14 20:05:09 UTC","Pacific Time (US & Canada)",5366035,"watergalcjs","","2023-11-14 20:08:00 UTC","2023-12-01 02:28:31 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/191027609","https://inaturalist-open-data.s3.amazonaws.com/photos/335821390/medium.jpg",NA,"","",1,0,"false",3,"SW Brier Pl, Portland, OR, US",45.4723057342,-122.6784873964,9,"",NA,NA,9,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","No","No selection","No selection","Tree does not typically have access to water in summer","","PWRC91","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.3469261169433,-0.226263562122199,24.0816256205241,-0.125701978956773,"Portland",-0.427879619457565,-0.770183315023623,0.600365121748432,1.08065721914718,-0.549591439161194,-0.989264590490151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1875782012939,29.7797985076904,27.2775001525879,59.337640762329,85.6036373138427,81.0995002746582,0,"No","No Selection","Healthy","Healthy","Healthy","No","No","No",0
"2663",2502,191216774,45.54902,-122.6443633333,"Portland","Multnomah",NA,NA,NA,NA,NA,NA,31.1923904418945,15.7453784942627,29.2367305755615,NA,NA,NA,"9823dd83-1829-4bad-8f7c-02b83859cf6c","2023-11-16 14:07:25-08:00","2023-11-16","2023-11-16 22:07:25 UTC","Pacific Time (US & Canada)",1878391,"eurythenes","Ric Vetter","2023-11-16 22:14:10 UTC","2023-11-18 21:03:16 UTC","casual","","https://www.inaturalist.org/observations/191216774","https://static.inaturalist.org/photos/335397363/medium.jpg",NA,"","PWRC37
83’5”
Circumference 122”",0,0,"true",3,"NE 21st Ave, Portland, OR, US",45.54902,-122.6443633333,4,"",NA,NA,4,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","No","No selection","Large (too big to wrap arms around trunk)","Tree may have occassional access to water in summer (watered by someone)","20","PWRC37","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.7046997070312,2.1315100279657,25.3914998372396,1.18417223775872,"Portland",0.129920673511236,0.233857212320224,2.01295705595253,3.62332270071455,1.4096389838124,2.53735017086233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7453784942627,31.1923904418945,29.2367305755615,60.3416812896729,88.1463027954101,84.6261150360107,0,"No","Large","Healthy","Healthy","Healthy","No","No","No",0
"2664",2503,191218932,45.5518116667,-122.6444866667,"Portland","Multnomah",NA,NA,NA,NA,NA,NA,31.2417583465576,15.7785882949829,29.4775257110596,NA,NA,NA,"af632ab2-52a9-4e01-a92c-ccc9d811e84c","2023-11-16 14:35:59-08:00","2023-11-16","2023-11-16 22:35:59 UTC","Pacific Time (US & Canada)",1878391,"eurythenes","Ric Vetter","2023-11-16 22:43:00 UTC","2023-11-17 01:53:27 UTC","research","","https://www.inaturalist.org/observations/191218932","https://static.inaturalist.org/photos/335401722/medium.jpg",NA,"","Height 90’
Diameter 36”
",1,0,"false",3,"NE Alameda St, Portland, OR, US",45.5518116667,-122.6444866667,4,"",NA,NA,4,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","No","No selection","Large (too big to wrap arms around trunk)","Tree may have occassional access to water in summer (watered by someone)","25","51","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.8987234115601,2.32553373249455,25.4992907842,1.29196318471919,"Portland",0.163130474231435,0.293634853616581,2.06232496061563,3.71218492910815,1.6504341193105,2.9707814147589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7785882949829,31.2417583465576,29.4775257110596,60.4014589309692,88.2351650238037,85.0595462799073,0,"No","Large","Healthy","Healthy","Healthy","No","No","No",0
"2665",2506,191292702,45.49933719,-122.57819865,"Portland","Multnomah",NA,NA,NA,NA,NA,NA,32.0905113220215,15.8890790939331,29.2088527679443,NA,NA,NA,"76638a9d-3d1c-476e-90b3-751627a1af9b","2023-11-17 11:04:02","2023-11-17","2023-11-17 19:04:02 UTC","Pacific Time (US & Canada)",7424674,"roberta41883","Roberta Jortner","2023-11-17 19:05:56 UTC","2023-11-17 19:32:04 UTC","casual","","https://www.inaturalist.org/observations/191292702","https://static.inaturalist.org/photos/335545211/medium.jpeg",NA,"","Tree is cut down",0,0,"true",2,"Powellhurst-Gilbert, Portland, OR, USA",45.49933719,-122.57819865,9,"",NA,NA,9,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Tree is dead",0,"Healthy, no dieback(0%)","0","Not sure","No selection","Large (too big to wrap arms around trunk)","No selection","15","PWRC 43","","","tree has been cut down, see stump photos","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.3130659103393,2.73987623127383,25.7294810612996,1.52215346181879,"Portland",0.273621273181636,0.492518291726945,2.91107793607953,5.23994028494316,1.38176117619521,2.48717011715136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8890790939331,32.0905113220215,29.2088527679443,60.6003423690796,89.7629203796387,84.5759349822997,0,"No","Large","Unhealthy","Dead","Tree is Dead","No","No","Yes",0
"2666",2507,191294337,45.50301032,-122.57291279,"Portland","Multnomah",NA,NA,NA,NA,NA,NA,31.6584167480469,15.0981597900391,29.1451320648193,NA,NA,NA,"25f52a0f-fb92-4aa8-b49b-77eef1aee778","2023-11-17 11:15:52","2023-11-17","2023-11-17 19:15:52 UTC","Pacific Time (US & Canada)",7424674,"roberta41883","Roberta Jortner","2023-11-17 19:25:38 UTC","2023-11-17 20:09:02 UTC","casual","","https://www.inaturalist.org/observations/191294337","https://static.inaturalist.org/photos/335548778/medium.jpeg",NA,"","Pruned for power lines, a
little fall brownimg",0,0,"true",2,"Powellhurst-Gilbert, Portland, OR, USA",45.50301032,-122.57291279,8,"",NA,NA,8,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Extra Cone Crop",0,"Healthy, no dieback(0%)","0","Not sure","Top Cutting or Intensive Pruning","Large (too big to wrap arms around trunk)","Tree may have occassional access to water in summer (watered by someone)","","PWRC 41","","","top pruned for power lines","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.5410251617432,1.96783548267766,25.3005695343018,1.09324193482093,"Portland",-0.517298030712364,-0.931136455282264,2.47898336210493,4.46217005178887,1.31804047307021,2.37247285152637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0981597900391,31.6584167480469,29.1451320648193,59.1766876220704,88.9851501464844,84.4612377166747,0,"No","Large","Unhealthy","Unhealthy","Other","No","No","No",0
"2667",2509,191299010,45.51419023,-122.57604332,"Portland","Multnomah",NA,NA,NA,NA,NA,NA,31.5958690643311,14.7659702301025,29.2572937011719,NA,NA,NA,"70a5cf8a-7839-4382-8fad-993b073b2b37","2023-11-17 12:09:00","2023-11-17","2023-11-17 20:09:00 UTC","Pacific Time (US & Canada)",7424674,"roberta41883","Roberta Jortner","2023-11-17 20:11:32 UTC","2023-11-17 20:27:54 UTC","casual","","https://www.inaturalist.org/observations/191299010","https://static.inaturalist.org/photos/335557050/medium.jpeg",NA,"","",0,0,"true",2,"Montavilla, Portland, OR, USA",45.51419023,-122.57604332,5,"",NA,NA,5,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Extra Cone Crop",0,"Healthy, no dieback(0%)","2-3","Not sure","Top Cutting or Intensive Pruning","Large (too big to wrap arms around trunk)","Tree may have occassional access to water in summer (watered by someone)","","PWRC 46","","","Pruned for power lines","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.3714797973633,1.79829011829779,25.2063776652018,0.99905006572099,"Portland",-0.849487590648964,-1.52907766316814,2.41643567838913,4.34958422110044,1.4302021094228,2.57436379696104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7659702301025,31.5958690643311,29.2572937011719,58.5787464141845,88.872564315796,84.6631286621094,0,"No","Large","Unhealthy","Unhealthy","Other","No","No","No",0
"2668",2510,191301185,45.51976014,-122.57294745,"Portland","Multnomah",NA,NA,NA,NA,NA,NA,31.561450958252,15.2405853271484,28.7992038726807,NA,NA,NA,"637a1015-1140-4196-83eb-e49ab006c903","2023-11-17 12:27:06","2023-11-17","2023-11-17 20:27:06 UTC","Pacific Time (US & Canada)",7424674,"roberta41883","Roberta Jortner","2023-11-17 20:33:29 UTC","2023-11-27 22:10:59 UTC","casual","","https://www.inaturalist.org/observations/191301185","https://static.inaturalist.org/photos/335561188/medium.jpeg",NA,"","PWRC 40",0,0,"true",2,"Montavilla, Portland, OR, USA",45.51976014,-122.57294745,9,"",NA,NA,9,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","Not sure","Top Cutting or Intensive Pruning","Large (too big to wrap arms around trunk)","Tree may have occassional access to water in summer (watered by someone)","","PWRC 40","","","pruned for power lines, 5-6 healthy PWRC within a block or 3P","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.3607440948487,1.78755441578315,25.200413386027,0.993085786546192,"Portland",-0.374872493603064,-0.674770488485514,2.38201757231003,4.28763163015806,0.972112280931604,1.74980210567689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2405853271484,31.561450958252,28.7992038726807,59.4330535888671,88.8106117248536,83.8385669708253,0,"No","Large","Healthy","Healthy","Healthy","No","No","No",0
"2669",2514,191430342,45.4796133333,-122.6877833333,"Portland","Multnomah",NA,NA,NA,NA,NA,NA,29.287467956543,15.6894283294678,26.9653339385986,NA,NA,NA,"943e3ec5-43ae-440a-8a36-410da23b658d","2023-11-14 12:28:28-08:00","2023-11-14","2023-11-14 20:28:28 UTC","Pacific Time (US & Canada)",5366035,"watergalcjs","","2023-11-19 02:17:49 UTC","2023-11-19 02:32:59 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/191430342","https://inaturalist-open-data.s3.amazonaws.com/photos/335822419/medium.jpg",NA,"","",1,0,"false",3,"SW Vincent Pl, Portland, OR, US",45.4796133333,-122.6877833333,4,"",NA,NA,4,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","No","No selection","No selection","Tree does not typically have access to water in summer","","PWRC78","","","This tree is between Terwilliger and Vincent Pl at the edge of what looks like a ditch. The tree was in full shade with sun behind at time of photo","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.1653381347656,-0.407851544299888,23.9807434082031,-0.226584191277706,"Portland",0.0739705087163358,0.133146915689402,0.108034570601031,0.194462227081871,-0.861757653150494,-1.5511637756709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6894283294678,29.287467956543,26.9653339385986,60.240970993042,84.7174423217774,80.5376010894775,0,"No","No Selection","Healthy","Healthy","Healthy","No","No","No",0
"2670",2517,191617260,45.55537,-122.6266866667,"Portland","Multnomah",NA,NA,NA,NA,NA,NA,31.3603458404541,15.4356880187988,29.244104385376,NA,NA,NA,"f6fc2823-6662-43fc-b74c-a94a4a4df799","2023-11-20 13:52:43-08:00","2023-11-20","2023-11-20 21:52:43 UTC","Pacific Time (US & Canada)",1878391,"eurythenes","Ric Vetter","2023-11-20 21:58:29 UTC","2023-11-20 22:01:46 UTC","casual","","https://www.inaturalist.org/observations/191617260","https://static.inaturalist.org/photos/336196136/medium.jpg",NA,"","",0,0,"true",3,"NE Prescott St, Portland, OR, US",45.55537,-122.6266866667,4,"",NA,NA,4,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","1","No","No selection","Large (too big to wrap arms around trunk)","Tree may have occassional access to water in summer (watered by someone)","","93","","","Tree has been topped to accommodate power/utility lines.","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.6240829467773,2.05089326771183,25.3467127482096,1.1393851487288,"Portland",-0.179769801952665,-0.323585643514797,2.18091245451213,3.92564241812185,1.41701279362691,2.55062302852842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4356880187988,31.3603458404541,29.244104385376,59.7842384338378,88.4486225128174,84.6393878936768,0,"No","Large","Healthy","Healthy","Healthy","No","No","No",0
"2671",2518,191619039,45.54052,-122.6220166667,"Portland","Multnomah",NA,NA,NA,NA,NA,NA,31.2511024475098,15.7684412002563,28.4128265380859,NA,NA,NA,"eddd4a64-1774-4969-8c24-8511ea1ae8e0","2023-11-20 14:13:30-08:00","2023-11-20","2023-11-20 22:13:30 UTC","Pacific Time (US & Canada)",1878391,"eurythenes","Ric Vetter","2023-11-20 22:22:37 UTC","2023-11-20 22:23:15 UTC","casual","","https://www.inaturalist.org/observations/191619039","https://static.inaturalist.org/photos/336199899/medium.jpg",NA,"","",0,0,"true",3,"NE 40th Ave, Portland, OR, US",45.54052,-122.6220166667,4,"",NA,NA,4,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","No","No selection","Large (too big to wrap arms around trunk)","Tree may have occassional access to water in summer (watered by someone)","","96","","","71 ft tall, diameter 39.15 inches","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.2594221115112,1.68623243244568,25.144123395284,0.936795795803157,"Portland",0.152983379504835,0.275370083108704,2.07166906156783,3.72900431082211,0.585734946336803,1.05432290340623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7684412002563,31.2511024475098,28.4128265380859,60.3831941604613,88.2519844055176,83.1430877685546,0,"No","Large","Healthy","Healthy","Healthy","No","No","No",0
"2672",2521,191625420,45.5026370008,-122.6921857988,"Portland","Multnomah",NA,NA,NA,NA,NA,NA,27.3301696777344,16.7805709838867,27.5013065338135,NA,NA,NA,"71a07f6d-b72b-4cfa-b366-4435e273c2c1","2023-11-20 15:36:41-08:00","2023-11-20","2023-11-20 23:36:41 UTC","Pacific Time (US & Canada)",268175,"dayhiker","","2023-11-20 23:38:51 UTC","2023-11-22 04:09:52 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/191625420","https://inaturalist-open-data.s3.amazonaws.com/photos/336212199/medium.jpg",NA,"","",1,0,"false",3,"SW Sam Jackson Park Rd, Portland, OR, US",45.5026370008,-122.6921857988,9,"",NA,NA,9,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","Not sure","No selection","No selection","No selection","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.9672283172608,-0.605961361804759,23.8706823984782,-0.336645201002643,"Portland",1.16511316313524,2.09720369364342,-1.84926370820757,-3.32867467477362,-0.325785057935594,-0.586413104284077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7805709838867,27.3301696777344,27.5013065338135,62.2050277709961,81.1943054199219,81.5023517608643,0,"No","No Selection","Healthy","Healthy","Healthy","No","No","No",0
"2673",2538,192587063,45.4975882484,-122.6931283425,"Portland","Multnomah",NA,NA,NA,NA,NA,NA,28.5355682373047,16.7957191467285,27.7425193786621,NA,NA,NA,"b98bb50b-4c2a-4995-b584-4f4c85e7ad8f","2023-11-29 14:15:44-08:00","2023-11-29","2023-11-29 22:15:44 UTC","Pacific Time (US & Canada)",1762295,"pdxmat","","2023-11-29 22:21:11 UTC","2023-11-29 22:27:03 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/192587063","https://inaturalist-open-data.s3.amazonaws.com/photos/338115760/medium.jpg",NA,"","",1,0,"false",3,"SW 13th Ave, Portland, OR, US",45.4975882484,-122.6931283425,9,"",NA,NA,9,"","open","false","","","Portland","Multnomah","Oregon","United States","Oregon","Multnomah","western redcedar","Thuja plicata","western redcedar","Plantae",48252,"","Healthy",0,"Healthy, no dieback(0%)","0","No","No selection","Large (too big to wrap arms around trunk)","Tree does not typically have access to water in summer","10","PWRC90","","","2 western red cedars on site, both healthy.","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.8442840576172,0.271094378551652,24.3579355875651,0.150607988084257,"Portland",1.18026132597704,2.12447038675867,-0.643865148637268,-1.15895726754708,-0.0845722130869966,-0.152229983556609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7957191467285,28.5355682373047,27.7425193786621,62.2322944641113,83.3640228271485,81.9365348815918,0,"No","Large","Healthy","Healthy","Healthy","No","No","No",0
